course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Clean_title
219838,Learn XML Crash Course: Discover Essential XML Fundamentals ,https://www.udemy.com/learn-xml-crash-course/,True,50,3704,111,18,Intermediate Level,2 hours,2014-06-16T14:00:47Z,Web Development,Learn XML Crash Course Discover Essential XML Fundamentals
749560,HTML5 CSS3 JQUERY Single Page Website Project from Scratch,https://www.udemy.com/html5-css3-jquery-single-page-website-project-from-scratch/,True,120,1678,34,32,All Levels,2.5 hours,2016-02-03T19:22:22Z,Web Development,HTML5 CSS3 JQUERY Single Page Website Project Scratch
751100,Scrape Websites using PhantomJS and CasperJS,https://www.udemy.com/scrape-websites-phantomjs-casperjs/,True,195,960,110,32,Intermediate Level,2 hours,2016-02-26T18:21:13Z,Web Development,Scrape Websites PhantomJS CasperJS
446736,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,https://www.udemy.com/amazon-s3-mastery/,True,95,1811,118,36,All Levels,3.5 hours,2015-03-18T21:27:54Z,Web Development,Amazon s3 Mastery  HowTo Guides Amazon S3
200854,HTML and CSS Crash Course for Beginners,https://www.udemy.com/html-and-css-crash-course-for-beginners/,True,50,4123,46,31,Beginner Level,4.5 hours,2014-05-30T22:23:01Z,Web Development,HTML CSS Crash Course Beginners
470288,EMMET Faster HTML & CSS workflow - Best Tool For Developers ,https://www.udemy.com/emmet-start-coding-html-and-css-fast-and-easy/,False,Free,26697,1097,20,All Levels,1 hour,2015-04-09T16:36:06Z,Web Development,EMMET Faster HTML  CSS workflow  Best Tool Developers
178640,Introduction to Web Development,https://www.udemy.com/introduction-to-web-development2/,True,50,5921,35,42,Beginner Level,4.5 hours,2014-03-11T19:43:30Z,Web Development,Introduction Web Development
412952,AngularJS For ASP.NET MVC Developers,https://www.udemy.com/angularjs-for-aspnet-mvc-developers/,True,50,3011,57,10,Intermediate Level,1 hour,2015-02-23T15:11:20Z,Web Development,AngularJS ASPNET MVC Developers
1033944,Serverless Workflow Management with AWS Step Functions,https://www.udemy.com/aws-step-functions/,False,Free,8768,173,8,Intermediate Level,1 hour,2016-12-09T03:39:22Z,Web Development,Serverless Workflow Management AWS Step Functions
1198654,How to set up a Web Server From Scratch to One Fully Managed,https://www.udemy.com/how-to-setup-a-web-server/,True,200,1673,31,24,All Levels,3 hours,2017-05-09T14:39:56Z,Web Development,set Web Server Scratch Fully Managed
1171966,The Complete PHP MySQL Professional Course with 5 Projects,https://www.udemy.com/the-complete-php-mysql-professional-course/,True,200,16158,159,125,All Levels,19.5 hours,2017-06-07T05:58:36Z,Web Development,Complete PHP MySQL Professional Course 5 Projects
833398,Angular Masterclass,https://www.udemy.com/angular-2-fundamentals-with-typescript-for-pro-developers-systemjs/,True,150,4057,359,99,All Levels,6.5 hours,2016-05-09T22:29:32Z,Web Development,Angular Masterclass
140238,Become a Professional Web Developer | Version 3.0,https://www.udemy.com/web-development-tutorials/,True,200,6851,276,454,All Levels,60 hours,2014-01-21T12:31:24Z,Web Development,Professional Web Developer  Version 30
875194,Build Incredible Chatbots,https://www.udemy.com/build-incredible-chatbots/,True,100,2234,253,115,All Levels,11.5 hours,2016-11-02T20:39:41Z,Web Development,Build Incredible Chatbots
991630,Try Django 1.10 | Create a URL Shortening Service,https://www.udemy.com/try-django-1-10/,True,50,9607,78,40,All Levels,5.5 hours,2016-10-24T18:14:43Z,Web Development,Try Django 110  Create URL Shortening Service
303514,Projects in CSS,https://www.udemy.com/projects-in-css/,True,60,4689,216,54,All Levels,10 hours,2014-09-23T06:13:59Z,Web Development,Projects CSS
134144,Ruby on Rails: Training and Skills to Build Web Applications,https://www.udemy.com/the-startups-guide-to-web-development-with-ruby-on-rails/,True,95,9375,219,43,All Levels,7 hours,2014-01-10T18:41:55Z,Web Development,Ruby Rails Training Skills Build Web Applications
1115222,Learn and Understand React,https://www.udemy.com/learn-and-understand-react-and-redux-i/,True,30,4848,105,123,All Levels,16.5 hours,2017-03-23T16:20:05Z,Web Development,Learn Understand React
94430,Learn Javascript & JQuery From Scratch,https://www.udemy.com/learn-javascript-jquery-from-scratch/,True,30,84897,2685,10,All Levels,2 hours,2013-10-10T15:19:29Z,Web Development,Learn Javascript  JQuery Scratch
788514,Learn to use JSON,https://www.udemy.com/learn-to-use-json/,True,150,12838,96,22,Beginner Level,1.5 hours,2016-03-11T18:30:18Z,Web Development,Learn use JSON
629142,The Ultimate Web Developer How To Guide,https://www.udemy.com/learn-web-development-complete-step-by-step-guide-to-success/,True,200,24861,423,281,All Levels,22.5 hours,2015-11-26T04:31:11Z,Web Development,Ultimate Web Developer Guide
992114,"Build A Complete CRUD Application With PHP, MYSQL & JQUERY",https://www.udemy.com/build-a-complete-crud-application-with-php-mysql-jquery/,True,20,9762,94,112,All Levels,13.5 hours,2016-11-01T15:30:36Z,Web Development,Build Complete CRUD Application PHP MYSQL  JQUERY
379722,jQuery Crash Course: Learn the Essentials of jQuery Fast,https://www.udemy.com/learn-jquery-crash-course/,True,50,11262,142,18,All Levels,2 hours,2015-01-07T03:12:34Z,Web Development,jQuery Crash Course Learn Essentials jQuery Fast
1189288,Drupal Tutorial : Drupal 8 Beginner to Expert in 8 PROJECTS,https://www.udemy.com/drupal-tutorial/,True,200,1270,16,73,Beginner Level,7 hours,2017-05-01T23:07:05Z,Web Development,Drupal Tutorial  Drupal 8 Beginner Expert 8 PROJECTS
652438,The Complete PHP CodeIgniter Course: Beginner To Advanced,https://www.udemy.com/codeignitercourse/,True,195,17895,212,30,All Levels,4 hours,2015-12-29T20:19:39Z,Web Development,Complete PHP CodeIgniter Course Beginner Advanced
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,https://www.udemy.com/javascript-course-for-beginners/,True,195,11285,102,77,All Levels,5.5 hours,2017-02-07T17:20:39Z,Web Development,JavaScript Beginners  Learn JavaScript Scratch
1223012,"Mastering 'Native CSS Shapes To Build Modern Web Pages""",https://www.udemy.com/mastering-native-css-shapes/,True,195,1040,5,30,All Levels,3.5 hours,2017-05-29T17:44:48Z,Web Development,Mastering Native CSS Shapes Build Modern Web Pages
882488,WordPress Development For Beginners,https://www.udemy.com/wordpress-basic/,True,95,23572,210,20,All Levels,2 hours,2016-06-20T18:46:15Z,Web Development,WordPress Development Beginners
1033686,WordPress local server setup and site migration online,https://www.udemy.com/wordpress-local-install-and-two-methods-to-migrate-online/,True,55,3801,43,12,All Levels,1 hour,2017-01-03T22:28:01Z,Web Development,WordPress local server setup site migration online
723522,PHP Fundamentals - Start Earning The Top Dollars You Deserve,https://www.udemy.com/php-fundamentals/,True,195,12068,81,12,All Levels,1.5 hours,2016-04-05T16:50:51Z,Web Development,PHP Fundamentals  Start Earning Dollars Deserve
1181900,Interactive Dynamic JavaScript for beginners DOM,https://www.udemy.com/javascript-dom/,True,200,5559,35,21,Beginner Level,2 hours,2017-04-18T17:16:33Z,Web Development,Interactive Dynamic JavaScript beginners DOM
945336,Javascript Intermediate level 1 - Mastering the DOM,https://www.udemy.com/javascript-intermediate-mastering-the-dom/,True,100,1838,169,31,All Levels,3 hours,2016-08-30T19:52:11Z,Web Development,Javascript Intermediate level 1  Mastering DOM
1079370,Sublime Text for Rapid Web Development,https://www.udemy.com/sublime-text-for-rapid-web-development/,True,20,2104,69,14,All Levels,1 hour,2017-01-19T23:07:26Z,Web Development,Sublime Text Rapid Web Development
23742,Servlets and JSPs Tutorial: Learn Web Applications With Java,https://www.udemy.com/javawebtut/,True,35,15187,970,64,All Levels,10 hours,2012-09-10T23:52:58Z,Web Development,Servlets JSPs Tutorial Learn Web Applications Java
266252,Projects in PHP and MySQL,https://www.udemy.com/the-complete-web-development-course-learn-by-building-apps/,True,60,10606,570,88,All Levels,23 hours,2014-07-25T11:11:41Z,Web Development,Projects PHP MySQL
473548,PHP OOP: Object Oriented Programming for beginners + Project,https://www.udemy.com/oop-php-object-oriented-programing-with-project-1-course/,True,200,6497,901,221,All Levels,18 hours,2015-06-03T22:40:09Z,Web Development,PHP OOP Object Oriented Programming beginners  Project
920544,React Redux React-Router: From Beginner to Paid Professional,https://www.udemy.com/react-redux-react-router/,True,20,11536,876,60,All Levels,6.5 hours,2016-08-25T22:22:25Z,Web Development,React Redux ReactRouter Beginner Paid Professional
993754,Django Core | A Reference Guide to Core Django Concepts,https://www.udemy.com/django-core/,True,195,16282,303,159,Intermediate Level,18.5 hours,2016-10-29T19:28:45Z,Web Development,Django Core  Reference Guide Core Django Concepts
1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",https://www.udemy.com/build-angular-2-complete-e-comerce-app-java-spring-mysql/,True,195,949,129,89,All Levels,20.5 hours,2017-03-27T16:46:54Z,Web Development,Angular 2 Complete ECommerce App Course  JavaSpringMySQL
997964,"Build An Online Bank With Java, Angular 2, Spring and More",https://www.udemy.com/build-an-online-bank-with-java-angular-2-spring-and-more/,True,195,1995,286,45,Beginner Level,6.5 hours,2016-11-01T15:42:30Z,Web Development,Build Online Bank Java Angular 2 Spring
812588,The Complete jQuery Course: From Beginner To Advanced!,https://www.udemy.com/jquery-tutorial/,True,195,6636,302,50,All Levels,6 hours,2016-05-26T19:10:29Z,Web Development,Complete jQuery Course Beginner Advanced
531954,Projects in AngularJS - Learn by building 10 Projects,https://www.udemy.com/learn-angularjs-development/,True,40,7146,629,77,All Levels,14.5 hours,2015-06-25T19:00:56Z,Web Development,Projects AngularJS  Learn building 10 Projects
1022582,The Ultimate Vue JS 2 Developers Course,https://www.udemy.com/vuejs-2-essentials/,True,195,1703,292,178,All Levels,13 hours,2016-12-16T14:59:21Z,Web Development,Ultimate Vue JS 2 Developers Course
1049092,React JS - Build real world JS apps & deploy on cloud,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/,True,175,12815,262,53,All Levels,8.5 hours,2017-02-12T15:17:31Z,Web Development,React JS  Build real world JS apps  deploy cloud
1277924,Angular 4 Front To Back,https://www.udemy.com/angular-4-front-to-back/,True,40,44,0,68,All Levels,8.5 hours,2017-07-06T15:04:55Z,Web Development,Angular 4
964732,"Modern Web Development with SASS, Gulp, NPM & Web Workflows",https://www.udemy.com/modern-web-development-with-sass-gulp-npm-web-workflows/,True,95,502,62,59,Beginner Level,5 hours,2016-12-31T03:11:31Z,Web Development,Modern Web Development SASS Gulp NPM  Web Workflows
947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",https://www.udemy.com/html5-css3-and-javascript-fundamentals-2016/,True,115,627,125,7,All Levels,1 hour,2016-09-01T16:48:58Z,Web Development,HTML5 CSS3 JavaScript Fundamentals 2016
712960,"Angular 4 - Concepts, Code and Collective Wisdom",https://www.udemy.com/angular-2-concepts-code-and-collective-wisdom/,True,50,851,164,75,Intermediate Level,4.5 hours,2016-04-20T16:29:03Z,Web Development,Angular 4  Concepts Code Collective Wisdom
267560,Learn E-Commerce Website in PHP & MySQL From Scratch!,https://www.udemy.com/ecommerce-website-in-php-mysqli/,False,Free,29990,1342,87,All Levels,17.5 hours,2014-08-10T10:27:28Z,Web Development,Learn ECommerce Website PHP  MySQL Scratch
763774,JavaScript Game Development: Create Your Own Breakout Game,https://www.udemy.com/javascript-game-development-create-your-own-breakout-game/,False,Free,10179,314,21,All Levels,1.5 hours,2016-09-26T23:44:51Z,Web Development,JavaScript Game Development Create Breakout Game
929016,HTML and HTML5 For Beginners 2016,https://www.udemy.com/html-and-html5-for-beginners-2016/,True,200,563,178,32,All Levels,3 hours,2016-08-11T22:16:30Z,Web Development,HTML HTML5 Beginners 2016
281690,A Very Complete Introduction To Laravel,https://www.udemy.com/laravel-4-beginners/,True,20,2320,114,43,All Levels,6 hours,2014-08-24T16:47:54Z,Web Development,Complete Introduction Laravel
399228,"Learn to code, Become a Web Developer and Master JavaScript!",https://www.udemy.com/master-javascript-today/,True,200,2353,47,91,All Levels,10 hours,2015-01-22T14:36:59Z,Web Development,Learn code Web Developer Master JavaScript
1023062,Serverless Architecture on Amazon Web Services,https://www.udemy.com/serverless-architecture-on-aws/,False,Free,13210,978,8,Intermediate Level,33 mins,2016-11-30T00:11:26Z,Web Development,Serverless Architecture Amazon Web Services
933260,jQuery Essentials: Learn the Fundamental of jQuery,https://www.udemy.com/jquery-essentials/,True,20,1004,43,40,All Levels,3.5 hours,2016-08-19T00:45:41Z,Web Development,jQuery Essentials Learn Fundamental jQuery
494078,Expert Guide : Mastering Functions in JavaScript !,https://www.udemy.com/functions-in-javascript/,True,195,3015,30,19,All Levels,2.5 hours,2015-06-19T22:58:29Z,Web Development,Expert Guide  Mastering Functions JavaScript 
1158572,Learn Angular 4 from Scratch,https://www.udemy.com/learn-angular-from-scratch/,False,Free,8693,522,11,Beginner Level,1.5 hours,2017-05-02T02:38:43Z,Web Development,Learn Angular 4 Scratch
629082,Discover HTML Essential guide to HTML how to create webpages,https://www.udemy.com/intro-to-html-beginners-guide-to-html-how-to-create-webpages/,True,85,8711,44,22,Beginner Level,1.5 hours,2015-10-17T05:52:05Z,Web Development,Discover HTML Essential guide HTML create webpages
1093734,HTML5 and CSS3 for beginners: Create a Website from Scratch,https://www.udemy.com/html5-and-css3-for-beginners-create-a-website-from-scratch/,True,200,9945,101,43,Beginner Level,2 hours,2017-02-17T22:15:48Z,Web Development,HTML5 CSS3 beginners Create Website Scratch
99986,Introduction to Web Development,https://www.udemy.com/introduction-to-web-development/,True,20,18143,159,15,Beginner Level,2 hours,2013-10-04T13:40:59Z,Web Development,Introduction Web Development
566248,jQuery Fundamentals Powerful Bootcamp for beginners,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,True,150,13882,63,47,All Levels,3 hours,2015-08-04T18:54:44Z,Web Development,jQuery Fundamentals Powerful Bootcamp beginners
556248,The Complete HTML & CSS Course - From Novice To Professional,https://www.udemy.com/htmlwebsite/,True,195,57422,874,84,All Levels,7.5 hours,2015-07-27T16:57:52Z,Web Development,Complete HTML  CSS Course  Novice Professional
582392,JavaScript Basics Web Development Building Blocks,https://www.udemy.com/javascript-basics-web-development-building-blocks/,True,95,10179,68,17,Beginner Level,1.5 hours,2015-08-14T00:27:33Z,Web Development,JavaScript Basics Web Development Building Blocks
582636,Bootstrap unleash the power faster & easier web development,https://www.udemy.com/bootstrap-3-responsive-design-tutorial-fundamentals/,True,150,18101,88,68,All Levels,5.5 hours,2015-08-14T22:44:39Z,Web Development,Bootstrap unleash power faster  easier web development
661802,JavaScript Design Patterns: 20 Patterns for Expert Code,https://www.udemy.com/javascript-design-patterns-20-patterns-for-expert-code/,True,95,2789,243,26,Expert Level,3.5 hours,2015-11-12T19:01:10Z,Web Development,JavaScript Design Patterns 20 Patterns Expert Code
1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,True,95,1437,24,20,Beginner Level,1 hour,2017-03-09T23:25:27Z,Web Development,Fix Googles New Not Secure Warning Lets Encrypt
729552,JavaScript for Beginners Welcome to learning JavaScript,https://www.udemy.com/javascript-for-beginners-course/,True,50,10864,63,26,Beginner Level,2 hours,2016-02-01T19:34:26Z,Web Development,JavaScript Beginners Welcome learning JavaScript
